Street,Area,City,Price,Alicuota,sqms,sqm_cov,Rooms,Toilets,Garages,Url,PricePerSqm,lat,lng
,La Carolina,Quito,600,['100'],75,['70'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-de-dos-habitaciones-amoblado-en-renta-57698575.html,8.0,-0.1854961,-78.4837189
QUICENTRO,Centro Norte,Quito,590,['110'],90,['90'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/alquiler-de-departamento-dos-habitaciones-amoblado.-57811737.html,6.555555555555555,-0.1761841,-78.4793361
Real Audiencia,Norte de Quito,Quito,250,['50'],140,['140'],['2'],['1'],['0'],https://www.plusvalia.com/propiedades/real-audiencia-se-renta-departamento-57832891.html,1.7857142857142858,-0.3165028,-78.39387649999999
La Carolina,La Carolina,Quito,2200,['305'],544,['337'],['4'],['4'],['3'],https://www.plusvalia.com/propiedades/-a-departamento-pent-house-en-venta-renta-la-57811765.html,4.044117647058823,-0.1854961,-78.4837189
Valle 1,Cumbayá,Quito,790,['217'],130,['130'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/inmobusiness-arrienda-departamento-semi-amoblado-en-57851278.html,6.076923076923077,-0.1582257,-78.47878759999999
,San Gabriel,Quito,420,['25'],100,['100'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-100.40-m-sup2--sector-rumipamba-nm-57788205.html,4.2,-0.1797672,-78.4993452
Real Audiencia,Norte de Quito,Quito,299,['1'],140,['140'],['2'],['1'],['0'],https://www.plusvalia.com/propiedades/departamento-en-renta-real-audiencia-57753707.html,2.1357142857142857,-0.3165028,-78.39387649999999
,Conocoto,Quito,180,['0'],70,['70'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-sector-santa-monica-2-dorm.-para-57756342.html,2.5714285714285716,-0.3069491,-78.5018999
Diego Vaca,Norte de Quito,Quito,280,['45'],80,['80'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/departamento-de-renta-sector-23-de-junio-57788857.html,3.5,,
Psj. Guayas,Centro de Quito,Quito,700,['10'],100,['85'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-en-arriendo-la-carolina-57774584.html,7.0,-0.1837672,-78.48757909999999
Eloy Alfaro ,La Carolina,Quito,950,['1'],150,['150'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-amoblado-de-alquiler-sector-la-carolina-57755984.html,6.333333333333333,-0.1902547,-78.48499919999999
Av de los shyris y oprtugal,La Carolina,Quito,850,['0'],180,['180'],['4'],['4'],['1'],https://www.plusvalia.com/propiedades/departamento-de-arriendo-sector-la-carolina-57793659.html,4.722222222222222,-0.1814447,-78.4817892
bossano,Bellavista,Quito,800,['0'],80,['80'],['2'],['3'],['2'],https://www.plusvalia.com/propiedades/fj-renta-amplio-departamento-de-2-habitaciones-en-la-57850750.html,10.0,-0.1891265,-78.4784038
El Bosque,El Bosque ,Quito,700,['1'],108,['90'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/-d-lindo-departamento-el-bosque.-semiamoblado.-57809963.html,6.481481481481482,-0.1637022,-78.4993452
República del Salvador,La Carolina,Quito,750,['1'],100,['100'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-sin-muebles-de-alquiler-2-dorm.-sector-57799815.html,7.5,-0.1800651,-78.47982309999999
,Norte de Quito,Quito,400,['0'],140,['140'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-en-arriendo-rio-coca-norte-57814352.html,2.857142857142857,-0.3122637,-78.54190489999999
LAS CASAS,Las Casas,Quito,280,['1'],100,['100'],['1'],['1'],['0'],https://www.plusvalia.com/propiedades/departamento-en-alquiler-sector-las-casas-57842990.html,2.8,-0.1895296,-78.50715749999999
EL CONDADO ,El Condado,Quito,400,['1'],135,['135'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/rento-hermoso-departamento-sector-el-condado-58005740.html,2.962962962962963,-0.1029327,-78.4904141
CORUÑA,Centro Norte,Quito,1600,['300'],310,['290'],['3'],['4'],['3'],https://www.plusvalia.com/propiedades/departamento-en-venta-o-arriendo-en-la-coruna-linea-57755178.html,5.161290322580645,-0.2015864,-78.4828962
Checoslovaquia y Eloy Alfaro,Norte de Quito,Quito,650,['25'],190,['180'],['3'],['3'],['1'],https://www.plusvalia.com/propiedades/departamento-en-arriendo-sector-republica-del-salvador-57814873.html,3.4210526315789473,-0.1858595,-78.4780502
el bosque,El Bosque ,Quito,2500,['250'],315,['315'],['4'],['4'],['3'],https://www.plusvalia.com/propiedades/me-sector-el-bosque-amplio-y-lindo-departamento-en-57709475.html,7.936507936507937,-0.1637022,-78.4993452
ELOY ALFARO,Centro Norte,Quito,1200,['164'],130,['130'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-en-la-carolina-57821275.html,9.23076923076923,-0.1467533,-78.46940169999999
República del Salvador ,La Carolina,Quito,850,['1'],100,['100'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-amoblado-de-alquiler-dos-habitaciones-57810154.html,8.5,-0.1800651,-78.47982309999999
Miravalle 4,Miravalle,Quito,730,['0'],175,['150'],['3'],['2'],['0'],https://www.plusvalia.com/propiedades/arriendo-departamento-150-m-sup2--en-miravalle-4-57721346.html,4.171428571428572,-0.2067601,-78.4808698
Gonzalez Suarez,Norte de Quito,Quito,1100,['0'],133,['133'],['2'],['2'],['0'],https://www.plusvalia.com/propiedades/departamento-norte-de-quito-57751394.html,8.270676691729323,-0.197548,-78.4801671
,La Carolina,Quito,480,['1'],55,['55'],['1'],['1'],['1'],https://www.plusvalia.com/propiedades/rento-suite-con-balcon-a-estrenar-con-vista-sector-57822534.html,8.727272727272727,-0.1854961,-78.4837189
Naciones unidas y 10 de agosto,La Carolina,Quito,500,['0'],85,['85'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/c-naciones-unidas-departamento-de-85-m-sup2--en-57696084.html,5.882352941176471,-0.1754054,-78.488939
Av. Naciones Unidas,Centro Norte,Quito,500,['1'],90,['90'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/se-renta-hermoso-departamento-ubicado-en-el-sector-av-57734818.html,5.555555555555555,-0.1759536,-78.4855312
,Granda Centeno,Quito,500,['0'],157,['145'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/renta-depar-sector-granda-centeno-$500-57815012.html,3.1847133757961785,-0.1728797,-78.4965043
,El Batán,Quito,650,['0'],90,['90'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-amoblado-57857804.html,7.222222222222222,-0.1630886,-78.4628632
Monteserrin ,Centro Norte,Quito,900,['300'],194,['194'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/departamento-amoblado-sector-monteserrin-57718066.html,4.639175257731959,-0.1567987,-78.46240639999999
Camilo Egas y Francisco Padilla,Monteserrín,Quito,660,['0'],110,['110'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/luminoso-apartamento-con-vista-en-lomas-de-monteserrin-57920556.html,6.0,-0.161021,-78.45889439999999
quicentro,Centro Norte,Quito,450,['0'],100,['100'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/hm-sector-quicentro-usd-450-se-arrienda-departamento-58002464.html,4.5,-0.1761841,-78.4793361
,La Carolina,Quito,550,['0'],90,['70'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/zp-da-hermoso-departamento-en-arriendo-amoblado-57861097.html,6.111111111111111,-0.1854961,-78.4837189
Granda Centeno,Granda Centeno,Quito,680,['180'],140,['140'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/arriendo-departamento-140-m-sup2--granda-centeno-57828356.html,4.857142857142857,-0.1728797,-78.4965043
República de El Salvador,Centro de Quito,Quito,850,['100'],55,['55'],['1'],['1'],['1'],https://www.plusvalia.com/propiedades/rento-hermosa-suite-full-amueblada-con-acabados-de-57730568.html,15.454545454545455,-0.1816018,-78.48028
JUAN  PABLO SANZ,La Carolina,Quito,450,['90'],92,['92'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-hermoso-departamento-de-2-habitaciones-92-m-57781170.html,4.891304347826087,-0.1803343,-78.4879253
,El Batán,Quito,700,['100'],120,['120'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/re-max-platinum-renta-acogedor-y-moderno-departamenteo-57797991.html,5.833333333333333,-0.1630886,-78.4628632
CALLE BOSSANO ,Bellavista,Quito,900,['90'],150,['150'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-en-renta-3-hab-calle-bossano-57754619.html,6.0,-0.1891265,-78.4784038
REPÚBLICA DEL SALVADOR,La Carolina,Quito,1800,['150'],150,['138'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-de-alquiler-republica-del-salvador-58003353.html,12.0,-0.1800651,-78.47982309999999
LA CAROLINA,Centro Norte,Quito,500,['64'],60,['60'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/alquiler-de-departamento-dos-habitaciones-amoblado.-57906343.html,8.333333333333334,-0.1854961,-78.4837189
japon ,Norte de Quito,Quito,1000,['100'],140,['125'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/precioso-departamento-amoblado.-3-dorm.-japon-57739312.html,7.142857142857143,-0.1818287,-78.48092419999999
BATAN,El Batán,Quito,2000,['100'],350,['350'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/en-quito-arriendo-hermoso-departamento-en-primer-piso-57834723.html,5.714285714285714,-0.1641931,-78.472678
Av 12 de Octubre,González Suárez,Quito,400,['50'],100,['100'],['2'],['2'],['0'],https://www.plusvalia.com/propiedades/arriendo-departamento-2-dorm.-diagonal-h.-quito-57827554.html,4.0,-0.207753,-78.4896844
Isabel Tovar y 10 de agosto,Centro Norte,Quito,350,['1'],68,['68'],['2'],['1'],['0'],https://www.plusvalia.com/propiedades/bonito-departamento-con-patio-en-renta-57923528.html,5.147058823529412,-0.18097,-78.490213
de los helechos,Norte de Quito,Quito,445,['35'],170,['170'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-sector-santa-lucia-amoblado-sin-57862586.html,2.6176470588235294,-0.1250313,-78.47587659999999
6 DE DEIEMBRE Y PORTUGAL ,Centro Norte,Quito,530,['70'],86,['86'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-en-renta-o-venta-sector-6-de-diciembre-y-57830183.html,6.162790697674419,-0.1821735,-78.478689
República del Salvador,Centro Norte,Quito,1089,['0'],145,['145'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/republica-del-salvador-departamento-145-m-sup2--3-57864453.html,7.510344827586207,-0.1816018,-78.48028
Amplio Departamento,Norte de Quito,Quito,2000,['90'],400,['400'],['3'],['3'],['4'],https://www.plusvalia.com/propiedades/venta-o-renta-campo-alegre-amplio-departamento-400-m-58000038.html,5.0,-0.3122637,-78.54190489999999
,Norte de Quito,Quito,1000,['0'],180,['180'],['3'],['4'],['2'],https://www.plusvalia.com/propiedades/departamento-en-arriendo-republica-del-salvador-57760000.html,5.555555555555555,-0.3122637,-78.54190489999999
Gonzales Suarez,Centro Norte,Quito,700,['136'],98,['80'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/gonzales-suarez-rento-lindo-departamento-de-dos-dorm.-57917847.html,7.142857142857143,-0.197548,-78.4801671
La Carolina,Centro Norte,Quito,600,['0'],90,['90'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/la-carolina-departamento-90-m-sup2--2-habitaciones-57725769.html,6.666666666666667,-0.1854961,-78.4837189
Mariana de Jesús,Centro Norte,Quito,360,['0'],60,['60'],['2'],['1'],['0'],https://www.plusvalia.com/propiedades/mariana-de-jesus-departamento-60-m-sup2--2-57734889.html,6.0,-0.1889484,-78.4965043
,Centro de Quito,Quito,1400,['250'],250,['210'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/rento-departamento-amoblado-3-dorm.-gonzalez-suarez-57831376.html,5.6,-0.2113889,-78.5069444
González Suárez,González Suárez,Quito,1065,['175'],140,['140'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/venta-renta-departamento-gonzalez-suarez-57763009.html,7.607142857142857,-0.197548,-78.4801671
Pasaje 4 Calle T Etapa II,Norte de Quito,Quito,800,['20'],400,['400'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/departamento-norte-de-quito-57751381.html,2.0,-0.3317934,-78.52567990000001
,Iñaquito Alto,Quito,990,['160'],114,['114'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-apartamento-de-lujo-de-3-habitaciones-amoblado-57790091.html,8.68421052631579,-0.1728849,-78.50502689999999
,Monteserrín,Quito,1200,['0'],200,['200'],['0'],['2'],['2'],https://www.plusvalia.com/propiedades/amplio-departamento-sierra-del-moral-57716866.html,6.0,-0.1567987,-78.46240639999999
Cumbaya,Cumbayá,Quito,1000,['1'],150,['130'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/0-9-8-7-1-0-2-0-4-9-arriendo-departamento-cumbaya-57811472.html,6.666666666666667,-0.1806532,-78.4678382
Prensa y Ramón Chiriboga,Norte de Quito,Quito,300,['20'],70,['70'],['3'],['1'],['1'],https://www.plusvalia.com/propiedades/departamento-de-arriendo-muy-comodo-en-sector-condado-57734781.html,4.285714285714286,-0.1129263,-78.4947689
23 de junio el condado,El Condado,Quito,420,['0'],165,['145'],['4'],['3'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-145-m-23-de-junio-58002699.html,2.5454545454545454,-0.1109652,-78.4993452
Sector República,Centro Norte,Quito,850,['0'],74,['2'],['2'],['1'],['0'],https://www.plusvalia.com/propiedades/departamento-centro-norte-57829744.html,11.486486486486486,-0.3122637,-78.54190489999999
av gonzalez suarez,González Suárez,Quito,1600,['0'],94,['94'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-de-arriendo-gonzalez-suarez-58004131.html,17.02127659574468,-0.1977763,-78.4791307
,Centro Norte,Quito,1500,['300'],630,['450'],['4'],['4'],['3'],https://www.plusvalia.com/propiedades/arriendo-amplio-dpto.-sector-bosmediano.-400-m.-3-57788265.html,2.380952380952381,-0.1775545,-78.4862109
Pablo  Calero,Nayón - Tanda,Quito,800,['1'],350,['350'],['4'],['4'],['2'],https://www.plusvalia.com/propiedades/departamento-350-m-sup2--en-arriendo-sector-nayon-57753997.html,2.2857142857142856,-0.1806532,-78.4678382
Quito Tenis,Quito Tenis,Quito,1000,['250'],210,['185'],['3'],['4'],['2'],https://www.plusvalia.com/propiedades/arriendo-departamento-3-dorm.-balcon-vista-quito-57711100.html,4.761904761904762,-0.1659935,-78.4936632
CHARLES DARWIN Y DE LAS ALCABALAS,Quito Tenis,Quito,550,['1'],110,['90'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/quito-tennis-departamento-2-dorm.-tipo-loft-terraza-57923853.html,5.0,-0.1671998,-78.4917028
Av Mariana de Jesús ,La Carolina,Quito,480,['70'],140,['140'],['3'],['3'],['1'],https://www.plusvalia.com/propiedades/rento-hermoso-departamento-mariana-de-jesus-57763037.html,3.4285714285714284,-0.1895103,-78.48943349999999
Cumbaya,Cumbayá,Quito,1600,['0'],400,['240'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/departamento-cumbaya-57723235.html,4.0,-0.1806532,-78.4678382
,Norte de Quito,Quito,550,['50'],140,['140'],['3'],['3'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-3-dorm.-57988170.html,3.9285714285714284,-0.3122637,-78.54190489999999
quito tenis,Centro Norte,Quito,600,['100'],90,['90'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/me-sector-quito-tenis-lindo-departamento-de-dos-dorm.-57772309.html,6.666666666666667,-0.1659935,-78.4936632
Shyris,La Carolina,Quito,2200,['305'],544,['338'],['4'],['4'],['3'],https://www.plusvalia.com/propiedades/arriendo-o-vendo-amplio-penthouse-con-vista-panoramica-57793724.html,4.044117647058823,-0.182669,-78.4822051
,El Bosque ,Quito,490,['0'],90,['90'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-3-dorm.-sector-el-bosque-57908067.html,5.444444444444445,-0.1637022,-78.4993452
REPÚBLICA DEL SALVADOR,Centro Norte,Quito,700,['50'],110,['110'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/republica-del-salvador-se-renta-departamento-57807134.html,6.363636363636363,-0.1816018,-78.48028
La gasca y Av America ,Las Casas,Quito,480,['20'],170,['120'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/amplio-140-m-sup2--mas-patio-propio-25-m-sup2--57768008.html,2.823529411764706,-0.1973249,-78.5001487
,Centro Norte,Quito,750,['0'],85,['85'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-de-2-dorm.-amoblado-sector-57860686.html,8.823529411764707,-0.1775545,-78.4862109
San gabriel,Centro Norte,Quito,750,['0'],190,['190'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/c-mariana-de-jesus-departamento-de-190-m-sup2--en-57755371.html,3.9473684210526314,-0.1797672,-78.4993452
Carlos Tamayo y 6 de Diciembre,Centro Norte,Quito,530,['50'],86,['86'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/carlos-tamayo-y-6-de-diciembre-renta-de-departamento-57780248.html,6.162790697674419,-0.1807367,-78.4788793
Republica del Salvador.,Centro Norte,Quito,750,['1'],110,['100'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/quito-rento-hermoso-departamento-sector-republica-del-57719624.html,6.818181818181818,-0.1816018,-78.48028
AVDA. 6 DICIEMBRE Y GASPAR DE VILLAROEL,Centro Norte,Quito,600,['50'],96,['86'],['4'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-4-habitaciones-remodelado-en-57709255.html,6.25,-0.1709593,-78.4762173
La Carolina ,La Carolina,Quito,650,['60'],70,['70'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-de-arriendo-2-habitaciones-57775509.html,9.285714285714286,-0.1854961,-78.4837189
,Centro Norte,Quito,360,['64'],84,['72'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-de-2-dorm.-$360.-gaspar-de-57694942.html,4.285714285714286,-0.1775545,-78.4862109
JOSE CORREA E13-34 Y CARLOS ARROYO DEL RIO,El Batán,Quito,380,['0'],80,['45'],['3'],['2'],['0'],https://www.plusvalia.com/propiedades/alquilo-2-departamentos-semiamoblados-en-el-batan-57764796.html,4.75,-0.1764708,-78.47549289999999
,Centro Norte,Quito,550,['100'],110,['110'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-amoblado-gaspar-de-villarroel-57825610.html,5.0,-0.1775545,-78.4862109
Bellavista,Bellavista,Quito,700,['100'],71,['71'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/remax-premium-renta-moderna-duplex-amoblado-en-57951687.html,9.859154929577464,-0.1817274,-78.4754603
Diego de almagro,Centro Norte,Quito,440,['210'],210,['210'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/c-diego-de-almagro-departamento-amoblado-de-210-57834607.html,2.0952380952380953,-0.1979255,-78.4864166
El Bosque,El Bosque ,Quito,550,['0'],140,['120'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/ubicacion-y-comodidad-57930294.html,3.9285714285714284,-0.1637022,-78.4993452
,Centro Norte,Quito,765,['85'],95,['95'],['2'],['3'],['1'],https://www.plusvalia.com/propiedades/vendo-arriendo-dpto-de-lujo-amoblado-sector-la-57788534.html,8.052631578947368,-0.1775545,-78.4862109
,Centro Norte,Quito,500,['50'],90,['90'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-dpto-moderno.-2-dorm.-2-banos.-sector-plaza-57851971.html,5.555555555555555,-0.1775545,-78.4862109
